ID,ConvID,Context,Disclosure Type,Has Parent Tweet,Has Cards,Date,Language,Permalink,is part of conversation?,Author ID,Author Name,is Author verified,Text,Replies,Retweets,Favorites,Mentions,is Reply?,is Retweet?,Reply to User ID,Reply To User Name,Quoted Tweet ID, Quoted Tweet Conv. ID,Quoted Tweet Type,Quoted Tweets User ID,Quoted Tweet User
1195106634294542336,1195106634294542336,tweet,,False,True,14.11.2019 22:30:00,en,/emilyslist/status/1195106634294542336,False,63262233,EMILY&#39;s List,True, .@LaurenUnderwood is unbought; unbossed; an effective legislator; and now one of the Time 100 Next. Congratulations; Lauren!https://bit.ly/355UvpE&nbsp;,0,2,19,LaurenUnderwood,False,True,872156132688711681,LaurenUnderwood,,,,,
1195106381835177984,1195106381835177984,tweet,,False,True,14.11.2019 22:29:00,en,/npquarterly/status/1195106381835177984,False,61206610,Nonprofit Quarterly,True, With the cancellation of their $11 million merger; and the federal government monitoring them for fraud; Sanford Health has had quite a tough week...http://bit.ly/2CJGK3z&nbsp;,0,0,0,,False,True,,,,,,,
1195104027345870849,1195104027345870849,tweet,,False,False,14.11.2019 22:19:38,en,/kharyp/status/1195104027345870849,False,53503202,Khary Penebaker, Fx,True, Sunset for November 14; 2019 at 04:30PM! In case you missed it. It is a reminder that there is beauty still in this world; among all of the ugliness. “I don’t think of all the misery; but of all the beauty that still remains.” @AnneFrankCenter,0,1,20,AnneFrankCenter,False,True,66409312,AnneFrankCenter,,,,,
1195103133682327553,1195103133682327553,tweet,,False,False,14.11.2019 22:16:05,en,/TheDemocrats/status/1195103133682327553,False,14377605,The Democrats,True, As Democrats; we believe health care is a right for all; not a privilege for the few. Open enrollment for the ACA is now open and will run through December 15. You can find a plan that fits your needs by enrolling today: http://healthcare.gov&nbsp;,24,43,103,,False,True,,,,,,,
1195102461658357761,1195094157930446848,tweet,,True,False,14.11.2019 22:13:25,en,/docrocktex26/status/1195102461658357761,True,16582131,Propane Jane™,True,  clearly I have the time today.,1,0,8,DaleMoss2 sportjames23,True,True,351755041,sportjames23,,,,,
1195101346673963008,1195101346673963008,tweet,,False,True,14.11.2019 22:08:59,en,/npquarterly/status/1195101346673963008,False,61206610,Nonprofit Quarterly,True, .@MIT; @DukeU; @ClevelandClinic; and @USC announced yesterday that each had received grants of $261 million from a set of connected foundations. There&#39;s always something new at philanthropy’s top end...http://bit.ly/374NWW3&nbsp;,0,1,0,MIT DukeU ClevelandClinic USC,False,True,19809471,USC,,,,,
1195100934440775680,1195065129626456070,tweet,,True,False,14.11.2019 22:07:21,en,/mcspocky/status/1195100934440775680,True,18082945,McSpocky™ 👽🌊,True, It was kind of nice when they stayed hiding under their rocks though. ,0,0,4,gtwoomey glenn_wofford Elviraofoz,True,True,939584340652101632,Elviraofoz,,,,,
1195100647500087296,1195065129626456070,tweet,,True,False,14.11.2019 22:06:12,en,/mcspocky/status/1195100647500087296,True,18082945,McSpocky™ 👽🌊,True, Same here… *sigh*,0,1,3,Elviraofoz glenn_wofford,True,True,830817585121800192,glenn_wofford,,,,,
1195099675667443712,1195099675667443712,tweet,,False,False,14.11.2019 22:02:21,en,/docrocktex26/status/1195099675667443712,False,16582131,Propane Jane™,True, Institutionalized racism guaranteed that most of our men would either be sick; maimed; mass incarcerated or dead; so many of us didn’t have men to blindly follow. Case in point; both my maternal grandmother and great-grandmother were widowed in their 20s. Matriarchy in formation.https://twitter.com/lori_starkey/status/1195097770618691587&nbsp;…,9,67,186,,False,True,,,1195097770618691587,1195094157930446848,tweet,1906523089,lori_starkey
1195099663214485506,1195099663214485506,tweet,,False,False,14.11.2019 22:02:18,en,/TheDemocrats/status/1195099663214485506,False,14377605,The Democrats,True,  Biden Booker Buttigieg Gabbard Harris Klobuchar Sanders Steyer Warren YangWe&#39;ll see you on stage in Atlanta next week! The fifth #DemDebate; co-hosted by @MSNBC and @washingtonpost; will air on November 20 at 9 p.m. Eastern.,132,101,434,MSNBC washingtonpost,False,True,2467791,washingtonpost,,,,,
1195099361341923328,1195099361341923328,tweet,,False,True,14.11.2019 22:01:06,en,/Politics_PR/status/1195099361341923328,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Pelosi smacks down Fox News reporter’s question — and hilariously explains to Trump what ‘exculpatory’ means http://j.mp/378L6z5&nbsp;pic.twitter.com/L0ejwddG6I,1,6,20,,False,True,,,,,,,
1195099150821535746,1195099150821535746,tweet,,False,True,14.11.2019 22:00:16,en,/ArkansasOnline/status/1195099150821535746,False,25354366,AR Democrat-Gazette,True, RESTAURANT NEWS- Diablos Tacos &amp; Mezcalaria set to debut soon in River Market- The Library Kitchen + Lounge eyes January opening- The Capital&#39;s Seafood House closed?- Newfangled Love Kitchen in North Little RockPlus much more: https://www.arkansasonline.com/news/2019/nov/14/taco-time-gets-closer-at-diablos-201911/&nbsp;…pic.twitter.com/PSAsdobtIl,0,0,0,,False,True,,,,,,,
1195096993166741512,1195096993166741512,tweet,,False,True,14.11.2019 21:51:41,en,/kharyp/status/1195096993166741512,False,53503202,Khary Penebaker, Fx,True, &quot;We have to simply not have #ThoughtsAndPrayers; we have to have a deeper commitment to preventing the ease w/ which these weapons can be achieved &amp; do the things that we know; evidence shows; the steps we can take to drive the number of these incidents&quot; @CoryBooker #SantaClaritapic.twitter.com/053rxKF5T0,0,7,46,CoryBooker,False,True,15808765,CoryBooker,,,,,
1195096859779510274,1195077115840008193,tweet,,True,False,14.11.2019 21:51:09,en,/docrocktex26/status/1195096859779510274,True,16582131,Propane Jane™,True, Precisely. Also the receipts:https://twitter.com/docrocktex26/status/946479023303151616?s=21&nbsp;…,1,14,33,denisethewriter,True,True,224536119,denisethewriter,946479023303151616,946445366983086081,tweet,16582131,docrocktex26
1195096393209090048,1195065129626456070,tweet,,True,True,14.11.2019 21:49:18,en,/mcspocky/status/1195096393209090048,True,18082945,McSpocky™ 👽🌊,True, They be like this; bowing and praying to their holy guns.pic.twitter.com/orq7VyMIxb,3,12,21,ChristyGal20 GopnikLesser,True,True,1187828498087301120,GopnikLesser,,,,,
1195096314381508609,1195096314381508609,tweet,,False,True,14.11.2019 21:48:59,en,/npquarterly/status/1195096314381508609,False,61206610,Nonprofit Quarterly,True, RT @cyndisuarez The ultimate governance is &quot;design for self-design;&quot; which encourages platform members to collaborate freely and update the rules as necessary. http://bit.ly/2NNBItm&nbsp; … via @npquarterly,0,0,0,cyndisuarez npquarterly,False,True,22867407,cyndisuarez,,,,,
1195095990459518976,1195065129626456070,tweet,,True,False,14.11.2019 21:47:42,en,/mcspocky/status/1195095990459518976,True,18082945,McSpocky™ 👽🌊,True, Bordering states do not have strict gun laws; and many guns are brought into CA from those states. I wonder how many times this has to be repeated before gun nuts can understand this?,0,0,1,TroopLover30,True,True,1193896275135139841,TroopLover30,,,,,
1195095718635065344,1195065129626456070,tweet,,True,False,14.11.2019 21:46:37,en,/mcspocky/status/1195095718635065344,True,18082945,McSpocky™ 👽🌊,True, Gun nuts don&#39;t give a crap about human lives. All they care about are the guns they worship as gods.,0,0,1,kwilks1120 jde4zion,True,True,318537463,jde4zion,,,,,
1195095532890251264,1195065129626456070,tweet,,True,False,14.11.2019 21:45:53,en,/mcspocky/status/1195095532890251264,True,18082945,McSpocky™ 👽🌊,True, Surround states don&#39;t have strict gun laws. Many guns are brought into CA from those states. Bye troll!,0,0,4,jde4zion,True,True,318537463,jde4zion,,,,,
1195095324970369024,1195095324970369024,tweet,,False,False,14.11.2019 21:45:03,en,/HouseDemocrats/status/1195095324970369024,False,43963249,House Democrats,True, The Constitution lays out the legislative process. We’ve sent over 200 bills to @senatemajIdr—to protect Americans with pre-existing conditions; raise the minimum wage; expand voting rights and SO MUCH MORE.Tell your colleagues in the @SenateGOP to do their job.https://twitter.com/HouseGOP/status/1194998345305116672&nbsp;…,265,1160,2122,senatemajIdr SenateGOP,False,True,14344823,SenateGOP,1194998345305116672,1194998345305116672,tweet,15207668,HouseGOP
1195095307320619008,1195065129626456070,tweet,,True,False,14.11.2019 21:44:59,en,/mcspocky/status/1195095307320619008,True,18082945,McSpocky™ 👽🌊,True, tRump Derangement Syndrome TDS is what tRump cultists suffer from. It prevents them from seeing that tRump is the worst president in American history and that he is actively trying to destroy this country. It&#39;s sad they are mentally so far gone.,1,8,32,glenn_wofford Elviraofoz,True,True,939584340652101632,Elviraofoz,,,,,
1195094157930446848,1195094157930446848,tweet,,False,False,14.11.2019 21:40:25,en,/docrocktex26/status/1195094157930446848,False,16582131,Propane Jane™,True, Black women are raised in households and churches that mandate the same things; using the same Bible; but that hasn’t made us Republicans or anti-choice by majority. The “religion” at the root of this problem is still White supremacy.https://twitter.com/tamlor1/status/1195091817772904448&nbsp;…,37,556,1663,,False,True,,,1195091817772904448,1195089837034024973,tweet,754530302903451648,tamlor1
1195093434895200256,1195093434895200256,tweet,,False,True,14.11.2019 21:37:33,en,/Politics_PR/status/1195093434895200256,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Second official confirms Trump’s call with Gordon Sondland as evidence for latest bombshell grows: report http://j.mp/2KoVadF&nbsp;pic.twitter.com/t7Pvm184RD,1,25,35,,False,True,,,,,,,
1195091441724403718,1195089837034024973,tweet,,True,True,14.11.2019 21:29:38,en,/docrocktex26/status/1195091441724403718,True,16582131,Propane Jane™,True, That’s also part and parcel of Whiteness and it’s why the White woman majority voted for pussy grabber Trump in ‘16. It’s also why they voted against Wendy Davis here in Texas too. White patriarchy keeps them comfortable and privileged so they’re sticking with it.pic.twitter.com/ZIujnSuw4R,4,19,81,tamlor1,True,True,754530302903451648,tamlor1,,,,,
1195091279572545541,1195091279572545541,tweet,,False,True,14.11.2019 21:28:59,en,/npquarterly/status/1195091279572545541,False,61206610,Nonprofit Quarterly,True, A new report about charitable deduction policy reform could be expected to increase US charitable contributions by over $20 billion a year:http://bit.ly/375p2pm&nbsp;,0,0,0,,False,True,,,,,,,
1195090439101198344,1195077115840008193,tweet,,True,False,14.11.2019 21:25:39,en,/docrocktex26/status/1195090439101198344,True,16582131,Propane Jane™,True, Exactly. It’s a hot ass fucking mess.,1,3,29,AFineBlogger,True,True,15791902,AFineBlogger,,,,,
1195089837034024973,1195089837034024973,tweet,,False,False,14.11.2019 21:23:15,en,/docrocktex26/status/1195089837034024973,False,16582131,Propane Jane™,True, Because “the center” is centered on Whiteness.https://twitter.com/Karen_Bethany_/status/1195089393251495946&nbsp;…,3,43,129,,False,True,,,1195089393251495946,1195077115840008193,tweet,1486584468,Karen_Bethany_
1195089409449709568,1195089409449709568,tweet,,False,True,14.11.2019 21:21:33,en,/Politics_PR/status/1195089409449709568,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, ‘Difficult for Sondland to get out of this’: Second witness puts Trump’s EU ambassador in legal bind http://j.mp/353FWmo&nbsp;pic.twitter.com/lqru8oG2oJ,0,4,11,,False,True,,,,,,,
1195089392756506624,1194976900092968961,tweet,,True,False,14.11.2019 21:21:29,en,/docrocktex26/status/1195089392756506624,True,16582131,Propane Jane™,True, LOL I’m not sure but I started using it in 2016 when the narrative started pretending that the “alt” in progress was only happening on the right.https://twitter.com/docrocktex26/status/855493138080727042?s=21&nbsp;…,1,0,2,VexedAgain,True,True,3028286472,VexedAgain,855493138080727042,855433474056085504,tweet,16582131,docrocktex26
1195088901418840065,1195088901418840065,tweet,,False,True,14.11.2019 21:19:32,en,/Politics_PR/status/1195088901418840065,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Trump Plunges In Pennsylvania As 57% of Voters Don’t Want Him Reelectedhttp://j.mp/2NLOWqs&nbsp;,4,37,66,,False,True,,,,,,,
1195087508003901440,1195087508003901440,tweet,,False,True,14.11.2019 21:14:00,en,/JoeBiden/status/1195087508003901440,False,939091,Joe Biden,True, If you like your private health insurance plan; you shouldn’t be forced to give it up. If you don&#39;t like it; you should be able to buy into a Medicare-like public option.That&#39;s the choice I will give Americans as president.pic.twitter.com/sHkmn3mDxP,529,537,2572,,False,True,,,,,,,
1195086245648642067,1195086245648642067,tweet,,False,True,14.11.2019 21:08:59,en,/npquarterly/status/1195086245648642067,False,61206610,Nonprofit Quarterly,True, Private prisons are feeling the effects of divestment; and are creating a new nonprofit @TheDay1Alliance to “set the record straight.”http://bit.ly/2pie5Q1&nbsp;,0,0,0,TheDay1Alliance,False,True,1144314030632386560,TheDay1Alliance,,,,,
1195085447493382146,1194760111971094531,tweet,,True,False,14.11.2019 21:05:48,en,/mcspocky/status/1195085447493382146,True,18082945,McSpocky™ 👽🌊,True, Thank you. ,0,0,4,KikiAdine,True,True,952745082,KikiAdine,,,,,
1195085134191636496,1194976900092968961,tweet,,True,False,14.11.2019 21:04:34,en,/docrocktex26/status/1195085134191636496,True,16582131,Propane Jane™,True, I remember it the same and I was in middle school at the time. Bill and Hillary sounded and acted like reliable allies and friends and the GOP sounded and acted like a Whites only country club. They’re the ones that moved further right into a MAGA t-shirt clad Klan rally.,3,0,8,Kiriende xanarres KHandstuff,True,True,2820253483,KHandstuff,,,,,
1195085010669195264,1195085010669195264,tweet,,False,True,14.11.2019 21:04:04,en,/Politics_PR/status/1195085010669195264,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Trump has fought not releasing his tax returns all the way to the US Supreme Court http://j.mp/2KoQPan&nbsp;pic.twitter.com/dOVzueDlGP,0,8,7,,False,True,,,,,,,
1195084008058761233,1195084008058761233,tweet,,False,True,14.11.2019 21:00:05,en,/ArkansasOnline/status/1195084008058761233,False,25354366,AR Democrat-Gazette,True, Arkansas attorney general sues builder of &quot;tiny houses&quot; on fraud and other charges; says he has bilked customers in Arkansas and other states » https://www.arkansasonline.com/news/2019/nov/14/ag-sues-builder-of-tiny-houses-20191114/&nbsp;… #ArkDG,0,0,0,,False,True,,,,,,,
1195083757658812418,1195079383427559431,tweet,,True,False,14.11.2019 20:59:06,en,/docrocktex26/status/1195083757658812418,True,16582131,Propane Jane™,True, @xanarres Some of us are capable of understanding that shitty compromises have been made to please the White electorate to the detriment of marginalized people for the entire duration of the American experiment. The alt-left is willfully deciding to act brand new about it.,0,3,14,xanarres,True,True,160500787,xanarres,,,,,
1195082595136090114,1195079383427559431,tweet,,True,False,14.11.2019 20:54:28,en,/docrocktex26/status/1195082595136090114,True,16582131,Propane Jane™,True, @xanarres Not only was it still the 90s and even the most reliable Ds were still harboring racism; the Rs had already caved on the Assault Weapons Ban and simply just weren’t gonna go any further left than that. That’s how all the shitty parts we hate stayed embedded in the bill.,1,3,9,xanarres,True,True,160500787,xanarres,,,,,
1195081846452817921,1195079383427559431,tweet,,True,True,14.11.2019 20:51:30,en,/docrocktex26/status/1195081846452817921,True,16582131,Propane Jane™,True, @xanarres Case in point; the ‘94 “Crime Bill”. They don’t ever mention the part where the Democratic Congressional Black Caucus didn’t stand a chance at racism-proofing legislation that required Republican bipartisanship.https://wakelet.com/wake/d6415b3b-ba2e-44ea-8d86-2653f16fc881&nbsp;…,1,2,12,xanarres,True,True,160500787,xanarres,,,,,
1195081213373009921,1195081213373009921,tweet,,False,True,14.11.2019 20:48:59,en,/npquarterly/status/1195081213373009921,False,61206610,Nonprofit Quarterly,True, RT @LowcountryHH Republican Senator’s Report Calls for Universal Charitable Deduction http://bit.ly/2rCNkqf&nbsp; … via @npquarterly,0,0,0,LowcountryHH npquarterly,False,True,811992550135529473,LowcountryHH,,,,,
1195080557522300930,1195080557522300930,tweet,,False,False,14.11.2019 20:46:23,en,/kharyp/status/1195080557522300930,False,53503202,Khary Penebaker, Fx,True, This a terrible argument. While you’re worrying about asteroid prevention; we are working to prevent guns from getting in the hands of those that shouldn’t have them. Good luck w the asteroidshttps://twitter.com/countertyranny/status/1195079466005024768&nbsp;…,4,11,51,,False,True,,,1195079466005024768,1195070476642668545,tweet,1129996871743823872,CounterTyranny
1195080217347469338,1195080217347469338,tweet,,False,True,14.11.2019 20:45:01,en,/HouseDemocrats/status/1195080217347469338,False,43963249,House Democrats,True, #ClimateChange is already devastating communities; threatening our children’s health and destroying the livelihoods of millions across the globe. We MUST take #ClimateActionNow. We have no other option.https://www.npr.org/sections/goatsandsoda/2019/11/14/778992862/why-climate-change-poses-a-particular-threat-to-child-health&nbsp;…,55,52,109,,False,True,,,,,,,
1195079383427559431,1195079383427559431,tweet,,False,False,14.11.2019 20:41:43,en,/docrocktex26/status/1195079383427559431,False,16582131,Propane Jane™,True, The other dishonest part is some of these alt-left folk are making these arguments while literally leaving out the parts where they consistently voted GOP in the 80s and 90s. Now they’re mad that past Ds tried bipartisanship with their bullshit. https://twitter.com/xanarres/status/1195075794466484227&nbsp;…,1,12,40,,False,True,,,1195075794466484227,1194976900092968961,tweet,160500787,xanarres
1195077368756523008,1195053309238878208,tweet,,True,False,14.11.2019 20:33:42,en,/docrocktex26/status/1195077368756523008,True,16582131,Propane Jane™,True, They can’t do it and aren’t even trying. They’re just throwing shit at the walls.,1,1,6,SCRTX98,True,True,34175865,SCRTX98,,,,,
1195077115840008193,1195077115840008193,tweet,,False,False,14.11.2019 20:32:42,en,/docrocktex26/status/1195077115840008193,False,16582131,Propane Jane™,True, The American voting majority chose Hillary but we aren’t centering that majority now; are we? We’re centering the White majority in majority White states b/c we still use the 18th century slavery government electoral college to choose a POTUS; so how’s that working out for us? https://twitter.com/laurenbrns/status/1195074916753846272&nbsp;…,23,262,652,,False,True,,,1195074916753846272,1195053309238878208,tweet,153073589,LaurenBrns
1195076825136816128,1195076825136816128,tweet,,False,True,14.11.2019 20:31:33,en,/Politics_PR/status/1195076825136816128,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, ‘A train wreck for the GOP:’ Legal experts blast Republican attorney’s performance during impeachment hearing as a total embarrassment http://j.mp/2q4sTSZ&nbsp;pic.twitter.com/hEuNahW5VR,1,8,17,,False,True,,,,,,,
1195076564003590144,1195065129626456070,tweet,,True,False,14.11.2019 20:30:30,en,/mcspocky/status/1195076564003590144,True,18082945,McSpocky™ 👽🌊,True, You don&#39;t know what you&#39;re talking about. Bye troll!,1,0,9,GopnikLesser,True,True,1187828498087301120,GopnikLesser,,,,,
1195076180170420224,1195076180170420224,tweet,,False,True,14.11.2019 20:28:59,en,/npquarterly/status/1195076180170420224,False,61206610,Nonprofit Quarterly,True, Did you know platforms are not only labs for innovation? They are spaces to practice shared decision making; which is central to democracy:http://bit.ly/2Xd2gHz&nbsp;,0,0,0,,False,True,,,,,,,
1195075429800898561,1195075429800898561,tweet,,False,True,14.11.2019 20:26:00,en,/People4Bernie/status/1195075429800898561,False,3141672447,People for Bernie,True, &quot;The last time it was big banks that got a bailout.The last time it was Wall Street that got a bailout.This time; we&#39;re gonna mail out Main Street; we&#39;re gonna bailout the people; we&#39;re gonna bail out the working class; and make 100s of 1000s of jobs in the process.&quot; @AOCpic.twitter.com/LRshlYkykS,11,301,953,AOC,False,True,138203134,AOC,,,,,
1195075183285088258,1194976900092968961,tweet,,True,False,14.11.2019 20:25:01,en,/docrocktex26/status/1195075183285088258,True,16582131,Propane Jane™,True, Where is your accounting of the fact that the GOP existed during that time period? Why must the reality that bipartisanship to keep the government open and functioning happened be obfuscated and blamed entirely on Democrats? Are you aware that Rs took control of Congress in ‘94?,2,1,17,KHandstuff xanarres Kiriende,True,True,15099412,Kiriende,,,,,
1195073939292250112,1195073939292250112,tweet,,False,True,14.11.2019 20:20:05,en,/ArkansasOnline/status/1195073939292250112,False,25354366,AR Democrat-Gazette,True, Longtime KATV reporter leaves station; joins state agency as ombudsman. What he said about his new role » https://www.arkansasonline.com/news/2019/nov/14/ex-tv-reporter-now-dhs-ombudsman-201911-1/&nbsp;… #ArkDGpic.twitter.com/cJib39DXcX,0,0,2,,False,True,,,,,,,
1195073886569844736,1195053309238878208,tweet,,True,False,14.11.2019 20:19:52,en,/docrocktex26/status/1195073886569844736,True,16582131,Propane Jane™,True, Bottom line is these people keep telling on themselves but folk don’t want to believe them the first or the umpteenth time because doing so requires decentering themselves and they don’t know how to and STILL don’t want to learn. Period.,3,25,127,,True,True,,,,,,,
1195073167460581386,1195053309238878208,tweet,,True,True,14.11.2019 20:17:01,en,/docrocktex26/status/1195073167460581386,True,16582131,Propane Jane™,True, This is also how an after school program aimed at helping working families becomes “neoliberalism” to the alt-left. If a policy seeks to help and lift up people below their privileged social strata; they completely lose interest in being “progressive”. https://www.vice.com/en_us/article/xwe3pq/we-dont-need-longer-school-days-we-need-a-shorter-work-week&nbsp;…,8,40,138,,True,True,,,,,,,
1195073049726345217,1195073049726345217,tweet,,False,True,14.11.2019 20:16:33,en,/Politics_PR/status/1195073049726345217,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, A telling moment from the impeachment hearing suggests Trump has an insurance policy on Mike Pence http://j.mp/2qfHuuz&nbsp;pic.twitter.com/b0i1vHZh5o,1,5,9,,False,True,,,,,,,
1195072687065878528,1195072687065878528,tweet,,False,True,14.11.2019 20:15:06,en,/Politics_PR/status/1195072687065878528,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Pelosi Rips Mitch McConnell For Putting Politics Ahead Of Kids After Santa Clarita Shooting http://j.mp/2KmaQ1q&nbsp;pic.twitter.com/ykjS3vZt1t,0,11,25,,False,True,,,,,,,
1195072134676176897,1195053309238878208,tweet,,True,False,14.11.2019 20:12:54,en,/docrocktex26/status/1195072134676176897,True,16582131,Propane Jane™,True, None of that feasible; incremental change mattered to them b/c it didn’t put them on a path to no longer being “temporarily embarrassed millionaires”; which is ultimately what so many Independents and White “moderates” are still stark raving mad about today.,2,13,85,,True,True,,,,,,,
1195071295391703041,1195071295391703041,tweet,,False,True,14.11.2019 20:09:34,en,/npquarterly/status/1195071295391703041,False,61206610,Nonprofit Quarterly,True, By partnering with universities and public broadcasting networks; @IndianCountry is bringing Native journalist voices to non-Native audiences! http://bit.ly/2CLm9fn&nbsp; @Cronkite_ASU @AlaskaPacificU,0,0,2,IndianCountry Cronkite_ASU AlaskaPacificU,False,True,75422386,AlaskaPacificU,,,,,
1195071180337766406,1195053309238878208,tweet,,True,False,14.11.2019 20:09:07,en,/docrocktex26/status/1195071180337766406,True,16582131,Propane Jane™,True, BTW this is also how Black voters suddenly became “neoliberal corporate shills” for supporting Hillary in ‘16; they hoped superpredator propaganda was gonna give us amnesia for how *feasible*; incremental socioeconomic change in the 90s helped us build onto our middle class.,2,26,101,,True,True,,,,,,,
1195070476642668545,1195070476642668545,tweet,,False,False,14.11.2019 20:06:19,en,/kharyp/status/1195070476642668545,False,53503202,Khary Penebaker, Fx,True, How does a 16yo get his hands on a gun? Whoever is the owner of that gun should be held responsible. 2 students are now dead and others were wounded. This was preventable. We don&#39;t have to live and die this way. #schoolshooting #SantaClarita,34,174,648,,False,True,,,,,,,
1195069778982887424,1195069778982887424,tweet,,False,True,14.11.2019 20:03:33,en,/Politics_PR/status/1195069778982887424,False,16711026,R. Saddler 📎🗽🌊🌊🌊,True, Legal experts point out the giant flaw in Trump’s claims about rooting out Ukraine corruption http://j.mp/2Kmgtww&nbsp;pic.twitter.com/QhUg0fMGQB,1,2,3,,False,True,,,,,,,
1195069558102601729,1195053309238878208,tweet,,True,False,14.11.2019 20:02:40,en,/docrocktex26/status/1195069558102601729,True,16582131,Propane Jane™,True, Keep in mind that by this same alt-left “reasoning” the historic economic prosperity of the 90s must now be labeled an “abject failure of center right neoliberalism”; therefore any benefit it actually extended to historically marginalized people is moot.https://twitter.com/docrocktex26/status/769244002554044416?s=21&nbsp;…,4,32,91,,True,True,,,769244002554044416,769196957235503104,tweet,16582131,docrocktex26
1195068956379426818,1195068956379426818,tweet,,False,True,14.11.2019 20:00:17,en,/ArkansasOnline/status/1195068956379426818,False,25354366,AR Democrat-Gazette,True, The state Board of Education voted to approve LISA Academy&#39;s plan to acquire the two-campus Little Rock Preparatory Academy: https://www.arkansasonline.com/news/2019/nov/14/state-board-education-oks-plan-lisa-academy-acquir/&nbsp;… #ARnews #ArkDG,0,2,1,,False,True,,,,,,,
1195066186385559555,1195053309238878208,tweet,,True,True,14.11.2019 19:49:16,en,/docrocktex26/status/1195066186385559555,True,16582131,Propane Jane™,True, But don’t just take my word for it; read it straight from St. Bernie’s mouth. #weakassunreliableallies https://twitter.com/docrocktex26/status/697887536023113728?s=21&nbsp;…pic.twitter.com/OfQm35mxgS,2,24,88,,True,True,,,,,,,
1195066112809086978,1195066112809086978,tweet,,False,True,14.11.2019 19:48:59,en,/npquarterly/status/1195066112809086978,False,61206610,Nonprofit Quarterly,True, RT @andover_gary Private prisons are fighting to keep people locked up and keep the cash flowing. The U.S. has the highest incarceration rate in the world. Private Prisons Set Up Nonprofit to Protect Their “Narrative” and Access to Cash http://bit.ly/32PISBs&nbsp; via @npquarterly,1,2,2,andover_gary npquarterly,False,True,1050876360892264449,andover_gary,,,,,
1195065430798479360,1195065430798479360,tweet,,False,True,14.11.2019 19:46:16,en,/ArkansasOnline/status/1195065430798479360,False,25354366,AR Democrat-Gazette,True, VIDEO + UPDATES: LREA supporters gather at Capitol steps »https://www.arkansasonline.com/news/2019/nov/14/latest-teacher-strike-picket-lines-form-little-roc/&nbsp;…,0,0,1,,False,True,,,,,,,
1195065129626456070,1195065129626456070,tweet,,False,False,14.11.2019 19:45:04,en,/mcspocky/status/1195065129626456070,False,18082945,McSpocky™ 👽🌊,True, Message to #MassacreMitchHow many innocent people have to die before we can take steps to #EndGunViolence? Sensible gun control laws work in EVERY OTHER DEVELOPED COUNTRY ON THE PLANET and would save live here too if only we were able to have some!#GunControlNow,58,699,1254,,False,True,,,,,,,
1195063823696375808,1195063823696375808,tweet,,False,True,14.11.2019 19:39:53,en,/SenateDems/status/1195063823696375808,False,73238146,Senate Democrats,True, Earlier today; Senate Democrats took to the floor to demand that the Senate pass the House-passed; bipartisan universal background checks bill.Republicans objected. What more is it going to take for Senate Republicans to act on gun violence? #EnoughIsEnoughpic.twitter.com/B7ZZREqWLO,147,377,760,,False,True,,,,,,,
1195063563217506304,1195053309238878208,tweet,,True,False,14.11.2019 19:38:51,en,/docrocktex26/status/1195063563217506304,True,16582131,Propane Jane™,True, In other words; the White voting majority didn’t get anything tangible from the CRA/VRA besides having to share the pie w/folk they thought (still think) shouldn’t have any of it. They’ve avoided the D coalition since b/c those clearly defined planks didn’t center Whiteness.,2,29,117,,True,True,,,,,,,
1195062826512965632,1195045198910414848,tweet,,True,False,14.11.2019 19:35:55,und,/mcspocky/status/1195062826512965632,True,18082945,McSpocky™ 👽🌊,True, ,0,0,5,Moxiepup16,True,True,1170213559986294785,Moxiepup16,,,,,
1195062594039627781,1195062594039627781,tweet,,False,False,14.11.2019 19:35:00,en,/JoeBiden/status/1195062594039627781,False,939091,Joe Biden,True, Another school shooting. How long will we go on like this? No kid should fear their safety in school &amp; no parent should worry whether their kid will come home.Our hearts go out to Santa Clarita; but prayers aren&#39;t enough. We need real gun reform to make our schools safer.,1201,4142,21394,,False,True,,,,,,,
1195061836510584832,1195053309238878208,tweet,,True,False,14.11.2019 19:31:59,en,/docrocktex26/status/1195061836510584832,True,16582131,Propane Jane™,True, Pretending that the last 55 YEARS have been an abject failure for the Democratic Party simply b/c it lost the White majority to the GOP’s Southern Strategy is a form of erasure that eschews incremental change for Black ppl b/c it didn’t center White ppl.https://twitter.com/docrocktex26/status/769242438087041024?s=21&nbsp;…,3,78,201,,True,True,,,769242438087041024,769196957235503104,tweet,16582131,docrocktex26
1195061082240536577,1195061082240536577,tweet,,False,True,14.11.2019 19:28:59,en,/npquarterly/status/1195061082240536577,False,61206610,Nonprofit Quarterly,True, .@TheDay1Alliance promises to bring “honesty and common sense back to the conversation about the role of contractors in America’s criminal justice and immigration systems.” http://bit.ly/33Nl02L&nbsp; #PrivatePrisons,0,0,0,TheDay1Alliance,False,True,1144314030632386560,TheDay1Alliance,,,,,
